,DATE,FIRE_YEAR,DISCOVERY_DOY,FIRE_SIZE,FIRE_SIZE_CLASS,LATITUDE,LONGITUDE,STATE
5657,2006-01-27,2006,27,7.0,B,32.28582999,-95.03861001,TX
5658,2006-01-27,2006,27,1.07,B,34.02623608,-85.2160855,GA
5659,2006-01-28,2006,28,0.94,B,31.53155818,-82.91277776,GA
5660,2006-01-28,2006,28,42.0,C,30.9286,-89.4914,MS
5661,2006-01-30,2006,30,1.0,B,32.48409998,-96.99467002,TX
5662,2006-01-30,2006,30,5.0,B,29.74022001,-97.95670999,TX
5663,2006-01-30,2006,30,75.0,C,32.19986997,-100.4898,TX
5664,2006-01-31,2006,31,0.25,A,18.204063,-67.119553,PR
5665,2006-02-01,2006,32,0.5,B,18.130913,-66.472954,PR
5666,2006-02-02,2006,33,0.3,B,34.77622998,-78.84655999,NC
5667,2006-02-03,2006,34,30.0,C,29.28747999,-96.69771,TX
5668,2006-02-04,2006,35,1.0,B,18.009628,-66.359695,PR
5669,2006-02-05,2006,36,7.0,B,31.0642,-89.5878,MS
5670,2006-02-05,2006,36,0.53,B,34.4182832,-85.2654652,GA
5671,2006-02-06,2006,37,22.0,C,30.4839,-89.1303,MS
5672,2006-02-07,2006,38,66.0,C,30.50112191,-93.11725664,LA
5673,2006-02-08,2006,39,3.46,B,32.53236444,-82.61749214,GA
5674,2006-02-08,2006,39,0.1,A,33.23388888,-117.24194444,CA
5675,2006-02-08,2006,39,0.58,B,32.50108436,-83.19377101,GA
5676,2006-02-09,2006,40,0.1,A,35.8936,-105.9708,NM
5677,2006-02-09,2006,40,1.0,B,30.65803,-95.9358,TX
5678,2006-02-10,2006,41,0.23,A,31.29123354,-85.06163109,GA
5679,2006-02-10,2006,41,1.0,B,18.059862,-66.828506,PR
5680,2006-02-10,2006,41,220.0,D,34.32110997,-99.73472999,TX
5681,2006-02-10,2006,41,0.1,A,35.42620894,-114.28036027,AZ
5682,2006-02-11,2006,42,2.0,B,26.18388889,-98.41416667,TX
5683,2006-02-12,2006,43,0.1,A,19.5026035,-155.9086456,HI
5684,2006-02-13,2006,44,1.0,B,32.84509999,-100.45349998,TX
5685,2006-02-13,2006,44,1.0,B,26.39946,-99.00241,TX
5686,2006-02-13,2006,44,5.0,B,33.31726002,-102.32630001,TX
5687,2006-02-14,2006,45,4.0,B,41.1774078,-92.9258116,IA
5688,2006-02-14,2006,45,1.0,B,18.252752,-65.910599,PR
5689,2006-02-14,2006,45,26.8,C,33.5681,-109.9509,AZ
5690,2006-02-14,2006,45,2.0,B,18.497644,-67.070007,PR
5691,2006-02-15,2006,46,0.5,B,33.679278,-87.17065,AL
5692,2006-02-16,2006,47,5.0,B,34.401611,-86.303972,AL
5693,2006-02-16,2006,47,90.0,C,36.91760001,-83.96267998,KY
5694,2006-02-16,2006,47,1.03,B,31.36100865,-84.03965547,GA
5695,2006-02-16,2006,47,22.0,C,18.091269,-67.174347,PR
5696,2006-02-17,2006,48,1.0,B,38.32968234,-82.51995517,WV
5697,2006-02-19,2006,50,2.0,B,18.153349,-66.476265,PR
5698,2006-02-20,2006,51,6.0,B,30.80916997,-86.38971998,FL
5699,2006-02-22,2006,53,1.0,B,30.92425999,-97.79370999,TX
5700,2006-02-23,2006,54,0.8,B,34.8789,-96.4014,OK
5701,2006-02-23,2006,54,0.5,B,18.203012,-67.144806,PR
5702,2006-02-23,2006,54,1.0,B,36.7236,-96.1725,OK
5703,2006-02-24,2006,55,8.0,B,18.026274,-66.62233,PR
5704,2006-02-24,2006,55,1.0,B,34.7017,-89.3781,MS
5705,2006-02-25,2006,56,4.0,B,36.06667001,-85.58167002,TN
5706,2006-02-26,2006,57,1.5,B,35.795,-88.62166999,TN
5707,2006-02-26,2006,57,12.0,C,32.59159,-87.309598,AL
5708,2006-02-26,2006,57,3.0,B,32.1668,-98.2043,TX
5709,2006-02-26,2006,57,5.0,B,39.55331515,-78.80952119,WV
5710,2006-02-26,2006,57,0.2,A,35.79126001,-82.60425998,NC
5711,2006-02-27,2006,58,2.0,B,34.063398,-86.192472,AL
5712,2006-02-27,2006,58,5.0,B,36.4308,-96.3178,OK
5713,2006-02-27,2006,58,20.0,C,30.5671,-88.4033,AL
5714,2006-02-27,2006,58,0.5,B,18.302698,-66.972816,PR
5715,2006-02-27,2006,58,20.0,C,36.4897,-96.3908,OK
5716,2006-02-28,2006,59,5.0,B,36.38335998,-102.374,TX
5717,2006-02-28,2006,59,0.1,A,32.86547719,-84.86194462,GA
5718,2006-02-28,2006,59,1.0,B,31.36818001,-94.79712001,TX
5719,2006-02-28,2006,59,20.0,C,27.51972,-80.34889001,FL
5720,2006-02-28,2006,59,1.0,B,43.72460001,-97.33859999,SD
5721,2006-02-28,2006,59,22.0,C,37.06639998,-83.39452998,KY
5722,2006-03-01,2006,60,1.8,B,39.64167001,-75.99416002,MD
5723,2006-03-01,2006,60,3.0,B,30.46334347,-93.33643107,LA
5724,2006-03-01,2006,60,5.0,B,36.35083002,-93.85382999,AR
5725,2006-03-01,2006,60,2.0,B,34.33759998,-80.48119001,SC
5726,2006-03-01,2006,60,1.0,B,34.45896002,-101.77579998,TX
5727,2006-03-02,2006,61,3.0,B,36.61666,-82.73849998,VA
5728,2006-03-02,2006,61,25.0,C,33.66145001,-96.06047999,TX
5729,2006-03-02,2006,61,0.5,B,39.25,-91.04,MO
5730,2006-03-03,2006,62,2.0,B,34.745983,-88.11055,AL
5731,2006-03-03,2006,62,1.0,B,30.79324999,-94.56228997,TX
5732,2006-03-03,2006,62,0.1,A,41.79320603,-73.89374625,NY
5733,2006-03-03,2006,62,0.1,A,36.43508,-80.35935001,NC
5734,2006-03-03,2006,62,20.0,C,33.70941999,-95.34248002,TX
5735,2006-03-03,2006,62,1.0,B,30.77461001,-95.5585,TX
5736,2006-03-04,2006,63,34.2,C,32.87156009,-84.46375726,GA
5737,2006-03-04,2006,63,0.1,A,38.38394542,-82.08682487,WV
5738,2006-03-04,2006,63,1.0,B,26.75332998,-98.82151001,TX
5739,2006-03-04,2006,63,0.25,A,30.78459343,-92.42266314,LA
5740,2006-03-04,2006,63,1.33,B,43.08753,-91.1336,WI
5741,2006-03-04,2006,63,4.5,B,33.17882023,-84.94068861,GA
5742,2006-03-04,2006,63,10.0,C,32.3522,-89.0514,MS
5743,2006-03-04,2006,63,13.0,C,34.992608,-87.255062,AL
5744,2006-03-05,2006,64,6.0,B,31.605619,-85.184608,AL
5745,2006-03-05,2006,64,0.1,A,35.6614,-101.6122,TX
5746,2006-03-05,2006,64,0.1,A,39.02638999,-75.88249997,MD
5747,2006-03-05,2006,64,0.1,A,35.5833,-109.5007,AZ
5748,2006-03-05,2006,64,40.0,C,33.905774,-86.718488,AL
5749,2006-03-05,2006,64,1.0,B,32.0975,-96.71860999,TX
5750,2006-03-05,2006,64,1.0,B,30.20581998,-96.47358998,TX
5751,2006-03-06,2006,65,3.0,B,33.0775,-89.5736,MS
5752,2006-03-08,2006,67,0.5,B,36.22393,-78.63988001,NC
5753,2006-03-08,2006,67,2.0,B,32.0689,-89.36,MS
5754,2006-03-08,2006,67,4.0,B,43.24124813,-79.00556435,NY
5755,2006-03-08,2006,67,0.23,A,32.97705138,-84.55381572,GA
5756,2006-03-08,2006,67,1.0,B,36.28000001,-87.97334001,TN
5757,2006-03-08,2006,67,10.0,C,31.048721,-88.304662,AL
5758,2006-03-09,2006,68,3.5,B,30.85632461,-81.99151593,GA
5759,2006-03-09,2006,68,80.0,C,31.07309256,-92.6441431,LA
5760,2006-03-10,2006,69,2.0,B,36.89758001,-83.55670999,KY
5761,2006-03-11,2006,70,2.0,B,39.31,-94.37,MO
5762,2006-03-12,2006,71,30.0,C,31.5853,-90.2539,MS
5763,2006-03-12,2006,71,2.0,B,18.403494,-67.081078,PR
5764,2006-03-14,2006,73,25.0,C,32.728284,-86.601633,AL
5765,2006-03-14,2006,73,6.1,B,35.86871998,-82.64534999,NC
5766,2006-03-14,2006,73,5.0,B,33.37076997,-98.52685002,TX
5767,2006-03-14,2006,73,10.0,C,34.11665998,-80.21667001,SC
5768,2006-03-15,2006,74,1.0,B,37.45135001,-83.47375997,KY
5769,2006-03-15,2006,74,0.1,A,36.34649999,-76.76976001,NC
5770,2006-03-15,2006,74,30.0,C,32.35556002,-95.55917,TX
5771,2006-03-15,2006,74,0.5,B,31.58429096,-93.44736284,LA
5772,2006-03-15,2006,74,0.3,B,35.57403998,-82.64944,NC
5773,2006-03-15,2006,74,0.5,B,40.77697433,-73.24777731,NY
5774,2006-03-15,2006,74,1.0,B,36.99566998,-78.19433997,VA
5775,2006-03-16,2006,75,3.0,B,36.22819999,-92.40502999,AR
5776,2006-03-17,2006,76,3.0,B,30.95559153,-92.6951115,LA
5777,2006-03-17,2006,76,2.48,B,33.08638889,-79.76833333,SC
5778,2006-03-17,2006,76,1.5,B,33.9762,-80.05317997,SC
5779,2006-03-17,2006,76,1.0,B,43.29675,-70.623583,ME
5780,2006-03-17,2006,76,113.0,D,30.80089,-87.72879,AL
5781,2006-03-18,2006,77,0.3,B,35.36956002,-80.58015997,NC
5782,2006-03-18,2006,77,0.01,A,43.42944,-90.3047,WI
5783,2006-03-18,2006,77,0.25,A,39.93668999,-74.19344999,NJ
5784,2006-03-18,2006,77,0.5,B,35.84882001,-81.48902997,NC
5785,2006-03-19,2006,78,3.0,B,32.55723997,-80.68753002,SC
5786,2006-03-19,2006,78,0.5,B,35.71356999,-82.00742997,NC
5787,2006-03-21,2006,80,1.0,B,17.958364,-66.172852,PR
5788,2006-03-21,2006,80,10.0,C,30.69036999,-96.91498997,TX
5789,2006-03-22,2006,81,0.5,B,18.384302,-66.330307,PR
5790,2006-03-22,2006,81,0.1,A,33.725108,-116.164153,CA
5791,2006-03-22,2006,81,0.25,A,40.31171002,-74.39822,NJ
5792,2006-03-23,2006,82,0.6,B,36.42934999,-80.60995002,NC
5793,2006-03-23,2006,82,5.0,B,30.5256,-89.5717,MS
5794,2006-03-24,2006,83,0.25,A,39.73996002,-74.30465998,NJ
5795,2006-03-25,2006,84,2.0,B,29.44772001,-98.04467999,TX
5796,2006-03-25,2006,84,20.0,C,32.2628,-88.8986,MS
5797,2006-03-26,2006,85,5.0,B,31.68666998,-95.47528001,TX
5798,2006-03-26,2006,85,3.0,B,34.69126002,-77.03171001,NC
5799,2006-03-27,2006,86,3.0,B,33.48379,-86.804833,AL
5800,2006-03-27,2006,86,6.0,B,30.57694444,-89.08888889,MS
5801,2006-03-27,2006,86,0.2,A,37.81866997,-76.61767001,VA
5802,2006-03-27,2006,86,1.5,B,34.8286,-95.3353,OK
5803,2006-03-27,2006,86,10.0,C,30.59357325,-90.86619658,LA
5804,2006-03-27,2006,86,0.1,A,36.90000001,-77.96332998,VA
5805,2006-03-28,2006,87,7.0,B,42.50535227,-75.48165843,NY
5806,2006-03-29,2006,88,1.0,B,38.33,-90.4,MO
5807,2006-03-29,2006,88,0.7,B,35.14798999,-83.43548999,NC
5808,2006-03-30,2006,89,0.15,A,32.85803392,-83.25380341,GA
5809,2006-03-30,2006,89,16.0,C,33.95374998,-81.31978001,SC
5810,2006-03-31,2006,90,0.2,A,35.28617001,-78.22126001,NC
5811,2006-03-31,2006,90,3.0,B,34.196727,-85.484045,AL
5812,2006-04-01,2006,91,0.5,B,40.24082997,-74.06289999,NJ
5813,2006-04-01,2006,91,0.31,B,30.93263629,-83.07937639,GA
5814,2006-04-01,2006,91,1.5,B,28.87749998,-82.60972001,FL
5815,2006-04-01,2006,91,3.0,B,35.70022998,-80.80986,NC
5816,2006-04-03,2006,93,1.0,B,33.13920001,-93.11207999,AR
5817,2006-04-04,2006,94,3.0,B,30.6714,-88.7997,MS
5818,2006-04-04,2006,94,11.3,C,35.87667001,-87.92332998,TN
5819,2006-04-05,2006,95,1.0,B,31.50343998,-97.17649998,TX
5820,2006-04-05,2006,95,15.0,C,32.4436,-88.4283,MS
5821,2006-04-05,2006,95,0.25,A,40.19012963,-110.14200651,UT
5822,2006-04-05,2006,95,6.55,B,32.82149531,-85.03976196,GA
5823,2006-04-06,2006,96,30.0,C,36.6855,-96.6519,OK
5824,2006-04-07,2006,97,2.93,B,31.19561387,-84.39730723,GA
5825,2006-04-07,2006,97,1.1,B,33.21800997,-80.28487002,SC
5826,2006-04-07,2006,97,1.86,B,31.52596537,-82.73574724,GA
5827,2006-04-07,2006,97,0.09,A,33.33142348,-84.12136721,GA
5828,2006-04-07,2006,97,3.0,B,33.81047999,-80.02486001,SC
5829,2006-04-08,2006,98,0.4,B,47.09816635,-95.83995398,MN
5830,2006-04-08,2006,98,2.0,B,47.11823203,-93.40370347,MN
5831,2006-04-08,2006,98,0.25,A,32.96655585,-111.4781836,AZ
5832,2006-04-08,2006,98,1.5,B,44.47329967,-73.42349294,NY
5833,2006-04-09,2006,99,0.2,A,46.70442136,-92.29311388,MN
5834,2006-04-09,2006,99,3.0,B,33.20751,-94.70908001,TX
5835,2006-04-09,2006,99,2.0,B,32.75492998,-95.01093998,TX
5836,2006-04-09,2006,99,100.0,D,28.09443998,-81.15861998,FL
5837,2006-04-10,2006,100,3.0,B,47.9128,-98.8481,ND
5838,2006-04-10,2006,100,0.2,A,30.01610998,-81.92776999,FL
5839,2006-04-10,2006,100,8.0,B,34.65104,-79.20121999,NC
5840,2006-04-10,2006,100,0.1,A,42.88684523,-74.11432306,NY
5841,2006-04-11,2006,101,12.0,C,42.1186,-96.3142,NE
5842,2006-04-11,2006,101,1.24,B,43.19622952,-73.68837608,NY
5843,2006-04-11,2006,101,0.1,A,40.94531606,-72.94109937,NY
5844,2006-04-11,2006,101,0.1,A,43.1794582,-77.30841538,NY
5845,2006-04-11,2006,101,2.0,B,35.53594997,-81.80023,NC
5846,2006-04-12,2006,102,1.2,B,42.85273194,-73.78954959,NY
5847,2006-04-13,2006,103,2.0,B,33.66400001,-101.88499999,TX
5848,2006-04-13,2006,103,7.5,B,37.37183002,-79.80282998,VA
5849,2006-04-13,2006,103,0.6,B,42.62460233,-73.57673784,NY
5850,2006-04-13,2006,103,25.0,C,34.756376,-87.926544,AL
5851,2006-04-13,2006,103,5.0,B,34.64556,-78.88814997,NC
5852,2006-04-13,2006,103,60.0,C,41.0338118,-92.4406387,IA
5853,2006-04-13,2006,103,64.0,C,36.40426998,-93.68608999,AR
5854,2006-04-13,2006,103,2.4,B,30.49694001,-87.20693998,FL
5855,2006-04-13,2006,103,0.25,A,34.82222222,-83.32138889,GA
5856,2006-04-14,2006,104,0.12,A,34.21674096,-85.18356485,GA
5857,2006-04-14,2006,104,1.0,B,45.91277778,-93.19472222,MN
5858,2006-04-14,2006,104,1.0,B,47.868,-94.9417,MN
5859,2006-04-14,2006,104,0.5,B,35.31532998,-81.36523001,NC
5860,2006-04-15,2006,105,21.0,C,32.45419,-80.90954999,SC
5861,2006-04-15,2006,105,0.29,B,34.3801194,-83.77701641,GA
5862,2006-04-15,2006,105,100.0,D,35.64523999,-101.2703,TX
5863,2006-04-15,2006,105,2.0,B,47.9792,-99.0042,ND
5864,2006-04-15,2006,105,10.0,C,33.86362,-95.58905,TX
5865,2006-04-15,2006,105,20.5,C,31.02217,-86.521183,AL
5866,2006-04-15,2006,105,0.1,A,47.52225912,-92.58995257,MN
5867,2006-04-16,2006,106,1.5,B,43.29679445,-75.46966584,NY
5868,2006-04-17,2006,107,1.0,B,32.28497002,-97.90987002,TX
5869,2006-04-17,2006,107,52.0,C,32.4236,-89.3858,MS
5870,2006-04-17,2006,107,1.0,B,33.99683001,-98.54746001,TX
5871,2006-04-18,2006,108,40.0,C,46.97,-95.3806,MN
5872,2006-04-18,2006,108,0.1,A,35.63783002,-81.35598997,NC
5873,2006-04-18,2006,108,1.1,B,44.65395094,-73.50469789,NY
5874,2006-04-18,2006,108,10.0,C,35.3228,-96.0211,OK
5875,2006-04-19,2006,109,1.14,B,43.0685298,-73.74462765,NY
5876,2006-04-19,2006,109,78.0,C,33.94011002,-93.71995999,AR
5877,2006-04-19,2006,109,1.1,B,42.20298982,-78.40654554,NY
5878,2006-04-20,2006,110,1.4,B,40.54666999,-76.05862,PA
5879,2006-04-21,2006,111,0.5,B,43.20775433,-77.6924496,NY
5880,2006-04-21,2006,111,2.0,B,32.31381998,-98.17645,TX
5881,2006-04-21,2006,111,0.75,B,43.39593016,-76.36374254,NY
5882,2006-04-21,2006,111,5.0,B,34.4511,-97.3869,OK
5883,2006-04-22,2006,112,1.0,B,30.24834999,-95.51338998,TX
5884,2006-04-22,2006,112,0.1,A,34.87760999,-79.73011001,NC
5885,2006-04-23,2006,113,2.0,B,41.7203753,-92.7667179,IA
5886,2006-04-23,2006,113,10.0,C,35.40758998,-102.3442,TX
5887,2006-04-24,2006,114,0.1,A,38.78,-90.78,MO
5888,2006-04-24,2006,114,86.0,C,34.9084982,-95.63321075,OK
5889,2006-04-25,2006,115,0.5,B,48.84676108,-117.70379127,WA
5890,2006-04-26,2006,116,0.1,A,32.57117863,-83.45107348,GA
5891,2006-04-27,2006,117,0.85,B,42.72119767,-77.99846571,NY
5892,2006-04-28,2006,118,2.25,B,41.69589783,-74.98996593,NY
5893,2006-04-29,2006,119,1.0,B,44.55876904,-73.603125,NY
5894,2006-04-30,2006,120,0.2,A,44.925667,-69.204111,ME
5895,2006-04-30,2006,120,1.25,B,40.76902998,-78.54408001,PA
5896,2006-04-30,2006,120,4.5,B,44.311917,-69.416722,ME
5897,2006-05-01,2006,121,0.25,A,46.68440044,-122.9208157,WA
5898,2006-05-01,2006,121,0.1,A,41.01488999,-78.46599998,PA
5899,2006-05-03,2006,123,0.5,B,44.69824092,-74.6576606,NY
5900,2006-05-03,2006,123,0.5,B,33.2947,-110.4397,AZ
5901,2006-05-03,2006,123,0.5,B,42.91571027,-78.68120767,NY
5902,2006-05-04,2006,124,1.0,B,41.09722,-75.32527998,PA
5903,2006-05-04,2006,124,0.1,A,34.5128,-93.0933,AR
5904,2006-05-06,2006,126,1.0,B,37.27733999,-83.05859001,KY
5905,2006-05-06,2006,126,2.5,B,43.68294042,-75.31268201,NY
5906,2006-05-07,2006,127,0.1,A,31.44888889,-110.28361111,AZ
5907,2006-05-07,2006,127,0.2,A,44.11493,-89.46785,WI
5908,2006-05-07,2006,127,0.1,A,36.45671998,-79.11101,NC
5909,2006-05-08,2006,128,1.0,B,30.27227999,-103.82689998,TX
5910,2006-05-09,2006,129,35.0,C,48.3326,-104.4815,MT
5911,2006-05-10,2006,130,0.5,B,36.8156,-113.6275,AZ
5912,2006-05-10,2006,130,0.83,B,44.77602893,-73.48175009,NY
5913,2006-05-11,2006,131,0.1,A,41.13444444,-122.31666667,CA
5914,2006-05-12,2006,132,0.2,A,33.96888888,-116.50111111,CA
5915,2006-05-13,2006,133,35.0,C,30.6333,-89.1817,MS
5916,2006-05-15,2006,135,5.0,B,30.49172262,-90.6973433,LA
5917,2006-05-16,2006,136,1.0,B,32.21852001,-99.83229002,TX
5918,2006-05-18,2006,138,323.60001,E,37.71767001,-79.70617,VA
5919,2006-05-18,2006,138,3.0,B,33.56948001,-96.0355,TX
5920,2006-05-18,2006,138,1.0,B,26.0912,-81.2933,FL
5921,2006-05-20,2006,140,1.0,B,32.36757,-94.71204998,TX
5922,2006-05-20,2006,140,83.0,C,30.3461,-88.7056,MS
5923,2006-05-20,2006,140,5.0,B,35.9469,-106.8022,NM
5924,2006-05-21,2006,141,25.0,C,34.25111111,-96.61888889,OK
5925,2006-05-23,2006,143,0.25,A,36.055,-106.605,NM
5926,2006-05-23,2006,143,0.1,A,40.72522498,-73.4889115,NY
5927,2006-05-23,2006,143,50.0,C,36.20078997,-101.20050003,TX
5928,2006-05-23,2006,143,5.0,B,32.09626998,-94.57084001,TX
5929,2006-05-24,2006,144,0.25,A,39.92188,-74.63562999,NJ
5930,2006-05-24,2006,144,5.0,B,46.72,-88.39,MI
5931,2006-05-24,2006,144,0.5,B,48.3092,-105.2061,MT
5932,2006-05-24,2006,144,0.5,B,33.04699833,-83.87801833,GA
5933,2006-05-25,2006,145,0.5,B,43.2574064,-71.3996498,NH
5934,2006-05-25,2006,145,0.1,A,38.8478,-108.5914,CO
5935,2006-05-26,2006,146,1.5,B,43.68167,-89.67559,WI
5936,2006-05-26,2006,146,0.1,A,44.0692,-99.4408,SD
5937,2006-05-27,2006,147,60.0,C,28.7925,-80.92776999,FL
5938,2006-05-27,2006,147,0.1,A,48.6022,-113.0412,MT
5939,2006-05-27,2006,147,0.12,A,31.61813522,-81.94784551,GA
5940,2006-05-28,2006,148,1.48,B,43.60927811,-73.63954396,NY
5941,2006-05-29,2006,149,0.1,A,33.6525,-117.45194444,CA
5942,2006-05-29,2006,149,0.1,A,34.51332999,-79.72305002,SC
5943,2006-05-29,2006,149,0.4,B,42.98769997,-98.37749998,SD
5944,2006-05-29,2006,149,0.3,B,29.57388999,-81.44916999,FL
5945,2006-05-29,2006,149,0.1,A,29.17277778,-81.75416667,FL
5946,2006-05-29,2006,149,0.5,B,35.35624997,-79.78812001,NC
5947,2006-06-02,2006,153,0.3,B,36.5153,-106.77,NM
5948,2006-06-02,2006,153,0.5,B,48.1114,-105.1828,MT
5949,2006-06-02,2006,153,130.0,D,30.20944999,-85.34999999,FL
5950,2006-06-02,2006,153,0.3,B,33.3664,-110.4469,AZ
5951,2006-06-04,2006,155,0.3,B,29.23471998,-81.30499999,FL
5952,2006-06-04,2006,155,2.0,B,31.2233,-89.8161,MS
5953,2006-06-04,2006,155,0.1,A,37.32388888,-120.87805555,CA
5954,2006-06-04,2006,155,50.0,C,36.0817,-115.4478,NV
5955,2006-06-05,2006,156,0.5,B,34.28019999,-82.55778,SC
5956,2006-06-05,2006,156,0.55,B,31.0777852,-84.96651722,GA
5957,2006-06-05,2006,156,0.29,B,30.99352337,-84.77972855,GA
5958,2006-06-06,2006,157,0.1,A,33.7845,-109.537,AZ
5959,2006-06-07,2006,158,9.0,B,30.31278,-83.12971998,FL
5960,2006-06-07,2006,158,0.1,A,41.3959304,-72.8967684,CT
5961,2006-06-07,2006,158,0.1,A,43.99111111,-121.41416667,OR
5962,2006-06-08,2006,159,1.0,B,30.36105002,-96.35353001,TX
5963,2006-06-09,2006,160,1.3,B,34.59953211,-83.63887897,GA
5964,2006-06-11,2006,162,0.2,A,33.3003,-110.3839,AZ
5965,2006-06-11,2006,162,0.6,B,32.20643854,-81.66144257,GA
5966,2006-06-11,2006,162,1.0,B,32.84859001,-97.88313,TX
5967,2006-06-12,2006,163,0.1,A,41.5461,-109.1396,WY
5968,2006-06-12,2006,163,8.0,B,35.90647001,-102.44100002,TX
5969,2006-06-13,2006,164,1.0,B,44.1472,-101.69820002,SD
5970,2006-06-14,2006,165,0.59,B,31.08691648,-84.97355486,GA
5971,2006-06-14,2006,165,4.0,B,31.075,-93.03333333,LA
5972,2006-06-15,2006,166,0.4,B,37.04283997,-78.00433002,VA
5973,2006-06-16,2006,167,1.72,B,34.12814361,-85.23574143,GA
5974,2006-06-17,2006,168,0.5,B,36.0178,-106.0664,NM
5975,2006-06-17,2006,168,2.0,B,33.3408,-110.4455,AZ
5976,2006-06-17,2006,168,0.1,A,43.16359674,-77.59216658,NY
5977,2006-06-17,2006,168,0.1,A,40.94462131,-73.86405881,NY
5978,2006-06-19,2006,170,0.4,B,33.33466511,-84.25245458,GA
5979,2006-06-19,2006,170,0.1,A,43.91385416,-91.58281843,MN
5980,2006-06-20,2006,171,800.0,E,32.38384001,-102.4159,TX
5981,2006-06-20,2006,171,0.1,A,46.0431,-120.6483,WA
5982,2006-06-21,2006,172,0.5,B,36.215,-118.67888888,CA
5983,2006-06-21,2006,172,1.0,B,31.6781,-90.0875,MS
5984,2006-06-23,2006,174,40.6,C,46.1839,-100.7307,ND
5985,2006-06-23,2006,174,0.1,A,33.8362,-109.984,AZ
5986,2006-06-25,2006,176,0.1,A,36.19428,-105.2592,NM
5987,2006-06-25,2006,176,0.75,B,40.1975,-120.57833333,CA
5988,2006-06-26,2006,177,1.0,B,32.25457002,-95.19263,TX
5989,2006-06-26,2006,177,0.2,A,37.42166667,-119.01805556,CA
5990,2006-06-26,2006,177,2.3,B,45.6306,-118.7161,OR
5991,2006-06-27,2006,178,0.3,B,37.7258,-119.4614,CA
5992,2006-06-27,2006,178,10.0,C,31.54034,-97.60907,TX
5993,2006-06-27,2006,178,0.3,B,33.3644,-110.4475,AZ
5994,2006-06-27,2006,178,0.2,A,43.0311,-102.5486,SD
5995,2006-06-28,2006,179,0.1,A,43.2347,-100.8586,SD
5996,2006-06-28,2006,179,0.3,B,46.0972,-100.6385,ND
5997,2006-06-28,2006,179,0.2,A,35.6722,-109.2376,AZ
5998,2006-06-28,2006,179,0.01,A,45.69133,-121.7685,OR
5999,2006-06-29,2006,180,150.0,D,45.16190002,-103.00689998,SD
6000,2006-06-29,2006,180,36.0,C,33.49552,-86.543337,AL
6001,2006-06-29,2006,180,0.1,A,43.0397,-102.5436,SD
6002,2006-06-30,2006,181,10.14,C,32.54942253,-84.11079245,GA
6003,2006-06-30,2006,181,0.1,A,37.1558,-108.6303,CO
6004,2006-06-30,2006,181,0.1,A,37.142073,-120.491981,CA
6005,2006-06-30,2006,181,0.1,A,43.2342,-102.47,SD
6006,2006-06-30,2006,181,0.3,B,39.3669,-108.3933,CO
6007,2006-06-30,2006,181,50.0,C,33.40717001,-95.9531,TX
6008,2006-07-01,2006,182,0.1,A,33.71666667,-108.5,NM
6009,2006-07-01,2006,182,0.2,A,40.15888889,-120.75694444,CA
6010,2006-07-01,2006,182,98.6,C,42.7419,-114.8489,ID
6011,2006-07-01,2006,182,0.1,A,32.6228,-116.14,CA
6012,2006-07-02,2006,183,0.1,A,36.1139,-108.834,NM
6013,2006-07-02,2006,183,0.3,B,40.7669,-106.5039,CO
6014,2006-07-02,2006,183,0.1,A,46.0894,-100.6612,ND
6015,2006-07-03,2006,184,0.1,A,42.93687754,-78.69698613,NY
6016,2006-07-03,2006,184,1.0,B,48.4342,-108.7313,MT
6017,2006-07-04,2006,185,0.1,A,35.5356,-98.6681,OK
6018,2006-07-04,2006,185,0.1,A,37.2908,-108.5811,CO
6019,2006-07-04,2006,185,3.0,B,34.89743001,-79.64349001,NC
6020,2006-07-04,2006,185,0.01,A,31.42666667,-110.30138889,AZ
6021,2006-07-05,2006,186,1.0,B,37.0653,-107.8436,CO
6022,2006-07-05,2006,186,3.0,B,48.70373705,-117.88257803,WA
6023,2006-07-05,2006,186,1.0,B,21.6826935,-158.0302429,HI
6024,2006-07-06,2006,187,0.1,A,44.29317729,-105.5040333,WY
6025,2006-07-06,2006,187,0.01,A,43.99747,-90.74088,WI
6026,2006-07-06,2006,187,2.0,B,34.7281,-89.0892,MS
6027,2006-07-06,2006,187,0.1,A,34.81671998,-82.91695,SC
6028,2006-07-07,2006,188,6.0,B,31.6475,-89.5042,MS
6029,2006-07-07,2006,188,0.2,A,44.7725,-121.298,OR
6030,2006-07-08,2006,189,0.1,A,43.0922,-102.5947,SD
6031,2006-07-08,2006,189,0.1,A,21.4544525,-158.1740723,HI
6032,2006-07-08,2006,189,1.0,B,30.76159001,-96.05881999,TX
6033,2006-07-08,2006,189,0.1,A,38.16388888,-122.21694444,CA
6034,2006-07-09,2006,190,0.1,A,37.295,-120.29805555,CA
6035,2006-07-09,2006,190,0.1,A,39.21,-86.62,IN
6036,2006-07-09,2006,190,0.1,A,42.4701,-123.0742,OR
6037,2006-07-09,2006,190,0.1,A,40.9208,-115.6792,NV
6038,2006-07-10,2006,191,0.1,A,40.85841347,-73.88513097,NY
6039,2006-07-10,2006,191,0.1,A,43.235,-100.8525,SD
6040,2006-07-10,2006,191,0.1,A,48.48333333,-104.45111111,MT
6041,2006-07-11,2006,192,0.25,A,46.88639187,-123.03482141,WA
